timestamp, name, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/04/16 00:27:06.329, Tesla PG503-216, 34 %, 13 %, 4344 MiB, 46
2026/04/16 00:27:07.330, Tesla PG503-216, 41 %, 16 %, 4344 MiB, 45
2026/04/16 00:27:08.330, Tesla PG503-216, 7 %, 0 %, 4344 MiB, 47
2026/04/16 00:27:09.331, Tesla PG503-216, 36 %, 13 %, 4344 MiB, 46
2026/04/16 00:27:10.331, Tesla PG503-216, 42 %, 16 %, 4344 MiB, 46
2026/04/16 00:27:11.332, Tesla PG503-216, 40 %, 15 %, 4344 MiB, 46
2026/04/16 00:27:12.332, Tesla PG503-216, 38 %, 15 %, 4344 MiB, 45
2026/04/16 00:27:13.333, Tesla PG503-216, 22 %, 8 %, 4344 MiB, 46
2026/04/16 00:27:14.333, Tesla PG503-216, 40 %, 16 %, 4344 MiB, 46
2026/04/16 00:27:15.334, Tesla PG503-216, 42 %, 16 %, 4344 MiB, 46
2026/04/16 00:27:16.334, Tesla PG503-216, 16 %, 6 %, 4344 MiB, 47
2026/04/16 00:27:17.335, Tesla PG503-216, 3 %, 0 %, 4344 MiB, 45
2026/04/16 00:27:18.335, Tesla PG503-216, 30 %, 12 %, 4346 MiB, 45
2026/04/16 00:27:19.336, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 45
2026/04/16 00:27:20.336, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 46
2026/04/16 00:27:21.337, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 45
2026/04/16 00:27:22.337, Tesla PG503-216, 27 %, 10 %, 4346 MiB, 46
2026/04/16 00:27:23.338, Tesla PG503-216, 37 %, 16 %, 4346 MiB, 45
2026/04/16 00:27:24.338, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 46
2026/04/16 00:27:25.338, Tesla PG503-216, 29 %, 12 %, 4346 MiB, 46
2026/04/16 00:27:26.339, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 47
2026/04/16 00:27:27.339, Tesla PG503-216, 10 %, 4 %, 4346 MiB, 46
2026/04/16 00:27:28.340, Tesla PG503-216, 25 %, 9 %, 4346 MiB, 45
2026/04/16 00:27:29.340, Tesla PG503-216, 35 %, 15 %, 4346 MiB, 46
2026/04/16 00:27:30.341, Tesla PG503-216, 10 %, 2 %, 4346 MiB, 46
2026/04/16 00:27:31.341, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:27:32.342, Tesla PG503-216, 9 %, 2 %, 4346 MiB, 46
2026/04/16 00:27:33.342, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 45
2026/04/16 00:27:34.343, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:27:35.343, Tesla PG503-216, 8 %, 1 %, 4346 MiB, 46
2026/04/16 00:27:36.344, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:27:37.344, Tesla PG503-216, 28 %, 11 %, 4346 MiB, 47
2026/04/16 00:27:38.345, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 46
2026/04/16 00:27:39.345, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 46
2026/04/16 00:27:40.346, Tesla PG503-216, 19 %, 7 %, 4346 MiB, 47
2026/04/16 00:27:41.346, Tesla PG503-216, 19 %, 7 %, 4346 MiB, 46
2026/04/16 00:27:42.347, Tesla PG503-216, 24 %, 9 %, 4346 MiB, 45
2026/04/16 00:27:43.347, Tesla PG503-216, 20 %, 8 %, 4346 MiB, 46
2026/04/16 00:27:44.348, Tesla PG503-216, 36 %, 14 %, 4346 MiB, 45
2026/04/16 00:27:45.348, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 45
2026/04/16 00:27:46.348, Tesla PG503-216, 35 %, 13 %, 4346 MiB, 45
2026/04/16 00:27:47.349, Tesla PG503-216, 25 %, 10 %, 4346 MiB, 45
2026/04/16 00:27:48.349, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 45
2026/04/16 00:27:49.350, Tesla PG503-216, 36 %, 15 %, 4346 MiB, 45
2026/04/16 00:27:50.351, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 45
2026/04/16 00:27:51.351, Tesla PG503-216, 35 %, 15 %, 4346 MiB, 47
2026/04/16 00:27:52.352, Tesla PG503-216, 6 %, 0 %, 4346 MiB, 47
2026/04/16 00:27:53.352, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 45
2026/04/16 00:27:54.353, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 45
2026/04/16 00:27:55.353, Tesla PG503-216, 19 %, 8 %, 4346 MiB, 46
2026/04/16 00:27:56.354, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 45
2026/04/16 00:27:57.354, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 45
2026/04/16 00:27:58.354, Tesla PG503-216, 7 %, 1 %, 4346 MiB, 46
2026/04/16 00:27:59.355, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:00.355, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 45
2026/04/16 00:28:01.356, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 47
2026/04/16 00:28:02.356, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:03.357, Tesla PG503-216, 28 %, 11 %, 4346 MiB, 47
2026/04/16 00:28:04.357, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:05.358, Tesla PG503-216, 37 %, 16 %, 4346 MiB, 45
2026/04/16 00:28:06.358, Tesla PG503-216, 6 %, 0 %, 4346 MiB, 47
2026/04/16 00:28:07.359, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:08.359, Tesla PG503-216, 31 %, 13 %, 4346 MiB, 45
2026/04/16 00:28:09.359, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 45
2026/04/16 00:28:10.360, Tesla PG503-216, 15 %, 5 %, 4346 MiB, 45
2026/04/16 00:28:11.360, Tesla PG503-216, 34 %, 13 %, 4346 MiB, 46
2026/04/16 00:28:12.361, Tesla PG503-216, 11 %, 2 %, 4346 MiB, 45
2026/04/16 00:28:13.361, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:14.362, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 47
2026/04/16 00:28:15.362, Tesla PG503-216, 39 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:16.363, Tesla PG503-216, 30 %, 11 %, 4346 MiB, 45
2026/04/16 00:28:17.363, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:28:18.364, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 46
2026/04/16 00:28:19.364, Tesla PG503-216, 8 %, 3 %, 4346 MiB, 46
2026/04/16 00:28:20.366, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:28:21.366, Tesla PG503-216, 13 %, 4 %, 4346 MiB, 46
2026/04/16 00:28:22.366, Tesla PG503-216, 36 %, 13 %, 4346 MiB, 47
2026/04/16 00:28:23.367, Tesla PG503-216, 6 %, 0 %, 4346 MiB, 46
2026/04/16 00:28:24.367, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 45
2026/04/16 00:28:25.368, Tesla PG503-216, 39 %, 16 %, 4346 MiB, 47
2026/04/16 00:28:26.368, Tesla PG503-216, 29 %, 11 %, 4346 MiB, 46
2026/04/16 00:28:27.369, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:28.369, Tesla PG503-216, 5 %, 0 %, 4346 MiB, 46
2026/04/16 00:28:29.370, Tesla PG503-216, 3 %, 0 %, 4346 MiB, 47
2026/04/16 00:28:30.370, Tesla PG503-216, 24 %, 9 %, 4346 MiB, 46
2026/04/16 00:28:31.371, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 45
2026/04/16 00:28:32.371, Tesla PG503-216, 15 %, 6 %, 4346 MiB, 46
2026/04/16 00:28:33.371, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 45
2026/04/16 00:28:34.372, Tesla PG503-216, 34 %, 15 %, 4346 MiB, 46
2026/04/16 00:28:35.372, Tesla PG503-216, 4 %, 1 %, 4346 MiB, 47
2026/04/16 00:28:36.373, Tesla PG503-216, 25 %, 9 %, 4346 MiB, 46
2026/04/16 00:28:37.373, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 45
2026/04/16 00:28:38.374, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 45
2026/04/16 00:28:39.375, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 46
2026/04/16 00:28:40.375, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:41.375, Tesla PG503-216, 30 %, 12 %, 4346 MiB, 45
2026/04/16 00:28:42.376, Tesla PG503-216, 18 %, 7 %, 4346 MiB, 46
2026/04/16 00:28:43.376, Tesla PG503-216, 19 %, 7 %, 4346 MiB, 46
2026/04/16 00:28:44.377, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:45.377, Tesla PG503-216, 24 %, 9 %, 4346 MiB, 45
2026/04/16 00:28:46.378, Tesla PG503-216, 9 %, 3 %, 4346 MiB, 47
2026/04/16 00:28:47.378, Tesla PG503-216, 32 %, 12 %, 4346 MiB, 46
2026/04/16 00:28:48.379, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:49.379, Tesla PG503-216, 36 %, 15 %, 4346 MiB, 45
2026/04/16 00:28:50.379, Tesla PG503-216, 12 %, 4 %, 4346 MiB, 47
2026/04/16 00:28:51.380, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:28:52.380, Tesla PG503-216, 18 %, 7 %, 4346 MiB, 45
2026/04/16 00:28:53.381, Tesla PG503-216, 37 %, 14 %, 4346 MiB, 46
2026/04/16 00:28:54.381, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 46
2026/04/16 00:28:55.381, Tesla PG503-216, 35 %, 14 %, 4346 MiB, 46
2026/04/16 00:28:56.382, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 46
2026/04/16 00:28:57.382, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 45
2026/04/16 00:28:58.383, Tesla PG503-216, 5 %, 0 %, 4346 MiB, 46
2026/04/16 00:28:59.383, Tesla PG503-216, 20 %, 7 %, 4346 MiB, 45
2026/04/16 00:29:00.384, Tesla PG503-216, 18 %, 7 %, 4346 MiB, 47
2026/04/16 00:29:01.384, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:29:02.385, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:29:03.385, Tesla PG503-216, 2 %, 0 %, 4346 MiB, 45
2026/04/16 00:29:04.386, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:29:05.386, Tesla PG503-216, 36 %, 15 %, 4346 MiB, 45
2026/04/16 00:29:06.387, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:29:07.387, Tesla PG503-216, 15 %, 5 %, 4346 MiB, 45
2026/04/16 00:29:08.388, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 45
2026/04/16 00:29:09.388, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 45
2026/04/16 00:29:10.389, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:29:11.389, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 45
2026/04/16 00:29:12.390, Tesla PG503-216, 1 %, 0 %, 4346 MiB, 46
2026/04/16 00:29:13.390, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 45
2026/04/16 00:29:14.391, Tesla PG503-216, 0 %, 0 %, 4346 MiB, 46
2026/04/16 00:29:15.391, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 46
2026/04/16 00:29:16.391, Tesla PG503-216, 21 %, 8 %, 4346 MiB, 46
2026/04/16 00:29:17.392, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 45
2026/04/16 00:29:18.392, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:29:19.393, Tesla PG503-216, 35 %, 15 %, 4346 MiB, 47
2026/04/16 00:29:20.393, Tesla PG503-216, 33 %, 13 %, 4346 MiB, 46
2026/04/16 00:29:21.394, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 45
2026/04/16 00:29:22.394, Tesla PG503-216, 8 %, 1 %, 4346 MiB, 47
2026/04/16 00:29:23.395, Tesla PG503-216, 37 %, 14 %, 4346 MiB, 46
2026/04/16 00:29:24.395, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 45
2026/04/16 00:29:25.396, Tesla PG503-216, 37 %, 16 %, 4346 MiB, 45
2026/04/16 00:29:26.396, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 47
2026/04/16 00:29:27.397, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:29:28.397, Tesla PG503-216, 17 %, 7 %, 4346 MiB, 45
2026/04/16 00:29:29.398, Tesla PG503-216, 15 %, 5 %, 4346 MiB, 47
2026/04/16 00:29:30.398, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 45
2026/04/16 00:29:31.399, Tesla PG503-216, 13 %, 4 %, 4346 MiB, 47
2026/04/16 00:29:32.399, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:29:33.400, Tesla PG503-216, 31 %, 13 %, 4346 MiB, 45
2026/04/16 00:29:34.400, Tesla PG503-216, 27 %, 11 %, 4346 MiB, 45
2026/04/16 00:29:35.400, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 46
2026/04/16 00:29:36.401, Tesla PG503-216, 36 %, 15 %, 4346 MiB, 46
2026/04/16 00:29:37.402, Tesla PG503-216, 12 %, 3 %, 4346 MiB, 47
2026/04/16 00:29:38.402, Tesla PG503-216, 9 %, 3 %, 4346 MiB, 47
2026/04/16 00:29:39.403, Tesla PG503-216, 22 %, 8 %, 4346 MiB, 47
2026/04/16 00:29:40.403, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:29:41.404, Tesla PG503-216, 9 %, 2 %, 4346 MiB, 45
2026/04/16 00:29:42.404, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 46
2026/04/16 00:29:43.405, Tesla PG503-216, 43 %, 17 %, 4346 MiB, 46
2026/04/16 00:29:44.405, Tesla PG503-216, 27 %, 11 %, 4346 MiB, 46
2026/04/16 00:29:45.406, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 45
2026/04/16 00:29:46.406, Tesla PG503-216, 20 %, 8 %, 4346 MiB, 47
2026/04/16 00:29:47.407, Tesla PG503-216, 16 %, 5 %, 4346 MiB, 45
2026/04/16 00:29:48.407, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 46
2026/04/16 00:29:49.408, Tesla PG503-216, 18 %, 6 %, 4346 MiB, 45
2026/04/16 00:29:50.408, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:29:51.409, Tesla PG503-216, 35 %, 16 %, 4346 MiB, 46
2026/04/16 00:29:52.409, Tesla PG503-216, 11 %, 2 %, 4346 MiB, 45
2026/04/16 00:29:53.410, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 45
2026/04/16 00:29:54.410, Tesla PG503-216, 36 %, 14 %, 4346 MiB, 47
2026/04/16 00:29:55.411, Tesla PG503-216, 4 %, 0 %, 4346 MiB, 46
2026/04/16 00:29:56.411, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 45
2026/04/16 00:29:57.411, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 47
2026/04/16 00:29:58.412, Tesla PG503-216, 8 %, 2 %, 4346 MiB, 46
2026/04/16 00:29:59.412, Tesla PG503-216, 39 %, 16 %, 4346 MiB, 46
2026/04/16 00:30:00.413, Tesla PG503-216, 37 %, 16 %, 4346 MiB, 47
2026/04/16 00:30:01.413, Tesla PG503-216, 15 %, 5 %, 4346 MiB, 46
2026/04/16 00:30:02.414, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 45
2026/04/16 00:30:03.414, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 47
2026/04/16 00:30:04.415, Tesla PG503-216, 34 %, 13 %, 4346 MiB, 46
2026/04/16 00:30:05.415, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:30:06.415, Tesla PG503-216, 15 %, 5 %, 4346 MiB, 46
2026/04/16 00:30:07.416, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 45
2026/04/16 00:30:08.416, Tesla PG503-216, 35 %, 15 %, 4346 MiB, 47
2026/04/16 00:30:09.417, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 45
2026/04/16 00:30:10.417, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 46
2026/04/16 00:30:11.418, Tesla PG503-216, 27 %, 10 %, 4346 MiB, 47
2026/04/16 00:30:12.418, Tesla PG503-216, 2 %, 0 %, 4346 MiB, 46
2026/04/16 00:30:13.419, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:30:14.419, Tesla PG503-216, 11 %, 4 %, 4346 MiB, 47
2026/04/16 00:30:15.420, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:30:16.420, Tesla PG503-216, 37 %, 16 %, 4346 MiB, 46
2026/04/16 00:30:17.420, Tesla PG503-216, 19 %, 7 %, 4346 MiB, 46
2026/04/16 00:30:18.421, Tesla PG503-216, 17 %, 7 %, 4346 MiB, 46
2026/04/16 00:30:19.421, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:30:20.422, Tesla PG503-216, 30 %, 12 %, 4346 MiB, 47
2026/04/16 00:30:21.422, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:30:22.423, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 47
2026/04/16 00:30:23.423, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:30:24.424, Tesla PG503-216, 31 %, 13 %, 4346 MiB, 45
2026/04/16 00:30:25.424, Tesla PG503-216, 15 %, 5 %, 4346 MiB, 47
2026/04/16 00:30:26.424, Tesla PG503-216, 24 %, 9 %, 4346 MiB, 47
2026/04/16 00:30:27.425, Tesla PG503-216, 36 %, 14 %, 4346 MiB, 46
2026/04/16 00:30:28.425, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:30:29.426, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 46
2026/04/16 00:30:30.426, Tesla PG503-216, 29 %, 11 %, 4346 MiB, 47
2026/04/16 00:30:31.427, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 46
2026/04/16 00:30:32.427, Tesla PG503-216, 27 %, 10 %, 4346 MiB, 46
2026/04/16 00:30:33.428, Tesla PG503-216, 37 %, 16 %, 4346 MiB, 47
2026/04/16 00:30:34.428, Tesla PG503-216, 15 %, 6 %, 4346 MiB, 46
2026/04/16 00:30:35.429, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 45
2026/04/16 00:30:36.429, Tesla PG503-216, 9 %, 2 %, 4346 MiB, 45
2026/04/16 00:30:37.430, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 45
2026/04/16 00:30:38.430, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 47
2026/04/16 00:30:39.431, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 46
2026/04/16 00:30:40.431, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 45
2026/04/16 00:30:41.432, Tesla PG503-216, 40 %, 16 %, 4346 MiB, 45
2026/04/16 00:30:42.432, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 45
2026/04/16 00:30:43.433, Tesla PG503-216, 30 %, 12 %, 4346 MiB, 47
2026/04/16 00:30:44.433, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 47
2026/04/16 00:30:45.433, Tesla PG503-216, 0 %, 0 %, 4346 MiB, 46
2026/04/16 00:30:46.434, Tesla PG503-216, 37 %, 16 %, 4346 MiB, 45
2026/04/16 00:30:47.434, Tesla PG503-216, 0 %, 0 %, 4346 MiB, 47
2026/04/16 00:30:48.435, Tesla PG503-216, 27 %, 10 %, 4346 MiB, 46
2026/04/16 00:30:49.436, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 45
2026/04/16 00:30:50.436, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 45
2026/04/16 00:30:51.437, Tesla PG503-216, 5 %, 0 %, 4346 MiB, 46
2026/04/16 00:30:52.437, Tesla PG503-216, 2 %, 0 %, 4346 MiB, 46
2026/04/16 00:30:53.437, Tesla PG503-216, 18 %, 7 %, 4346 MiB, 47
2026/04/16 00:30:54.438, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 47
2026/04/16 00:30:55.438, Tesla PG503-216, 13 %, 5 %, 4346 MiB, 47
2026/04/16 00:30:56.439, Tesla PG503-216, 5 %, 0 %, 4346 MiB, 47
2026/04/16 00:30:57.439, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 45
2026/04/16 00:30:58.440, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 46
2026/04/16 00:30:59.440, Tesla PG503-216, 38 %, 15 %, 4346 MiB, 46
2026/04/16 00:31:00.441, Tesla PG503-216, 36 %, 16 %, 4346 MiB, 45
2026/04/16 00:31:01.441, Tesla PG503-216, 22 %, 8 %, 4346 MiB, 46
2026/04/16 00:31:02.442, Tesla PG503-216, 33 %, 13 %, 4346 MiB, 46
2026/04/16 00:31:03.442, Tesla PG503-216, 1 %, 0 %, 4346 MiB, 47
2026/04/16 00:31:04.443, Tesla PG503-216, 5 %, 0 %, 4346 MiB, 47
2026/04/16 00:31:05.443, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 45
2026/04/16 00:31:06.444, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:31:07.444, Tesla PG503-216, 3 %, 0 %, 4346 MiB, 45
2026/04/16 00:31:08.445, Tesla PG503-216, 3 %, 1 %, 4346 MiB, 45
2026/04/16 00:31:09.445, Tesla PG503-216, 35 %, 16 %, 4346 MiB, 45
2026/04/16 00:31:10.445, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:31:11.446, Tesla PG503-216, 19 %, 7 %, 4346 MiB, 46
2026/04/16 00:31:12.447, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:31:13.447, Tesla PG503-216, 20 %, 6 %, 4346 MiB, 47
2026/04/16 00:31:14.448, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:31:15.448, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:31:16.449, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:31:17.449, Tesla PG503-216, 4 %, 0 %, 4346 MiB, 47
2026/04/16 00:31:18.450, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 45
2026/04/16 00:31:19.450, Tesla PG503-216, 23 %, 9 %, 4346 MiB, 45
2026/04/16 00:31:20.451, Tesla PG503-216, 32 %, 13 %, 4346 MiB, 47
2026/04/16 00:31:21.451, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:31:22.452, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:31:23.452, Tesla PG503-216, 31 %, 12 %, 4346 MiB, 47
2026/04/16 00:31:24.453, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:31:25.454, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 46
2026/04/16 00:31:26.454, Tesla PG503-216, 14 %, 5 %, 4346 MiB, 45
2026/04/16 00:31:27.455, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:31:28.455, Tesla PG503-216, 16 %, 5 %, 4346 MiB, 45
2026/04/16 00:31:29.456, Tesla PG503-216, 17 %, 6 %, 4346 MiB, 45
2026/04/16 00:31:30.456, Tesla PG503-216, 36 %, 15 %, 4346 MiB, 45
2026/04/16 00:31:31.457, Tesla PG503-216, 25 %, 9 %, 4346 MiB, 45
2026/04/16 00:31:32.457, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 47
2026/04/16 00:31:33.457, Tesla PG503-216, 28 %, 11 %, 4346 MiB, 47
2026/04/16 00:31:34.458, Tesla PG503-216, 34 %, 13 %, 4346 MiB, 45
2026/04/16 00:31:35.459, Tesla PG503-216, 35 %, 15 %, 4346 MiB, 45
2026/04/16 00:31:36.459, Tesla PG503-216, 28 %, 11 %, 4346 MiB, 46
2026/04/16 00:31:37.460, Tesla PG503-216, 9 %, 2 %, 4346 MiB, 46
2026/04/16 00:31:38.460, Tesla PG503-216, 24 %, 9 %, 4346 MiB, 46
2026/04/16 00:31:39.460, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 46
2026/04/16 00:31:40.461, Tesla PG503-216, 36 %, 16 %, 4346 MiB, 47
2026/04/16 00:31:41.462, Tesla PG503-216, 25 %, 9 %, 4346 MiB, 46
2026/04/16 00:31:42.462, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 45
2026/04/16 00:31:43.463, Tesla PG503-216, 34 %, 15 %, 4346 MiB, 46
2026/04/16 00:31:44.463, Tesla PG503-216, 27 %, 10 %, 4346 MiB, 46
2026/04/16 00:31:45.464, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 45
2026/04/16 00:31:46.464, Tesla PG503-216, 35 %, 13 %, 4346 MiB, 46
2026/04/16 00:31:47.465, Tesla PG503-216, 28 %, 10 %, 4346 MiB, 46
2026/04/16 00:31:48.465, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 45
2026/04/16 00:31:49.466, Tesla PG503-216, 16 %, 6 %, 4346 MiB, 46
2026/04/16 00:31:50.466, Tesla PG503-216, 36 %, 16 %, 4346 MiB, 45
2026/04/16 00:31:51.467, Tesla PG503-216, 20 %, 8 %, 4346 MiB, 47
2026/04/16 00:31:52.467, Tesla PG503-216, 40 %, 15 %, 4346 MiB, 46
2026/04/16 00:31:53.468, Tesla PG503-216, 37 %, 15 %, 4346 MiB, 45
2026/04/16 00:31:54.468, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 45
2026/04/16 00:31:55.469, Tesla PG503-216, 5 %, 2 %, 4346 MiB, 46
2026/04/16 00:31:56.469, Tesla PG503-216, 2 %, 0 %, 4346 MiB, 45
2026/04/16 00:31:57.470, Tesla PG503-216, 41 %, 16 %, 4346 MiB, 46
2026/04/16 00:31:58.470, Tesla PG503-216, 26 %, 10 %, 4346 MiB, 45
2026/04/16 00:31:59.471, Tesla PG503-216, 22 %, 8 %, 4346 MiB, 45
2026/04/16 00:32:00.471, Tesla PG503-216, 42 %, 16 %, 4346 MiB, 46
2026/04/16 00:32:01.472, Tesla PG503-216, 30 %, 12 %, 4346 MiB, 45
2026/04/16 00:32:02.472, Tesla PG503-216, 8 %, 3 %, 4346 MiB, 45
2026/04/16 00:32:03.473, Tesla PG503-216, 17 %, 7 %, 4346 MiB, 45
2026/04/16 00:32:04.474, Tesla PG503-216, 7 %, 1 %, 4346 MiB, 46
2026/04/16 00:32:05.474, Tesla PG503-216, 22 %, 8 %, 4346 MiB, 47
2026/04/16 00:32:06.474, Tesla PG503-216, 32 %, 12 %, 4346 MiB, 46
2026/04/16 00:32:07.475, Tesla PG503-216, 39 %, 15 %, 4346 MiB, 46
2026/04/16 00:32:08.475, Tesla PG503-216, 24 %, 9 %, 4346 MiB, 46
